displayField,canonicalCode,sourceFiles,productionUsageCount,currentKoreanLabel,currentEnglishLabel,coverageStatus,rawUiExposureLocations
SECONDARY_STRESS,HIP_ABDUCTION_LOAD,app/src/main/assets/metadata/canonical_v1,1,고관절 Abduction 부하,Hip abduction load,REVISE,
SECONDARY_STRESS,HIP_ADDUCTOR_LOCAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,고관절 Adductor 국소 부하,Hip adductor local load,REVISE,
SECONDARY_STRESS,HIP_CONTROL_LOAD,app/src/main/assets/metadata/canonical_v1,1,고관절 제어 부하,Hip control load,RETAIN,
SECONDARY_STRESS,HIP_EXTENSION_LOAD,app/src/main/assets/metadata/canonical_v1,1,고관절 신전 부하,Hip extension load,RETAIN,
SECONDARY_STRESS,HIP_FLEXION_LOAD,app/src/main/assets/metadata/canonical_v1,1,고관절 굴곡 부하,Hip flexion load,RETAIN,
SECONDARY_STRESS,HIP_STABILITY_LOAD,app/src/main/assets/metadata/canonical_v1,1,고관절 안정성 부하,Hip stability load,RETAIN,
SECONDARY_STRESS,JUMP_LANDING_LOAD,app/src/main/assets/metadata/canonical_v1,1,점프 착지 부하,Jump landing load,RETAIN,
SECONDARY_STRESS,KNEE_CONTROL_LOAD,app/src/main/assets/metadata/canonical_v1,1,무릎 제어 부하,Knee control load,RETAIN,
SECONDARY_STRESS,KNEE_EXTENSION_LOAD,app/src/main/assets/metadata/canonical_v1,1,무릎 신전 부하,Knee extension load,RETAIN,
SECONDARY_STRESS,KNEE_FLEXION_LOAD,app/src/main/assets/metadata/canonical_v1,1,무릎 굴곡 부하,Knee flexion load,RETAIN,
SECONDARY_STRESS,LANDING_LOAD,app/src/main/assets/metadata/canonical_v1,1,착지 부하,Landing load,RETAIN,
SECONDARY_STRESS,LATERAL_DELTOID_LOCAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,측면 Deltoid 국소 부하,Lateral deltoid local load,REVISE,
SECONDARY_STRESS,LATERAL_MOVEMENT_LOAD,app/src/main/assets/metadata/canonical_v1,1,측면 동작 부하,Lateral movement load,RETAIN,
SECONDARY_STRESS,LAT_LOAD,app/src/main/assets/metadata/canonical_v1,1,Lat 부하,Lat load,REVISE,
SECONDARY_STRESS,LAT_LOCAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,Lat 국소 부하,Lat local load,REVISE,
SECONDARY_STRESS,LOCAL_MUSCLE,app/src/main/assets/metadata/canonical_v1,0,국소 Muscle,Local muscle,RETAINED_SEARCH_ONLY,
SECONDARY_STRESS,LOCAL_STABILIZER_LOAD,app/src/main/assets/metadata/canonical_v1,1,국소 Stabilizer 부하,Local stabilizer load,REVISE,
SECONDARY_STRESS,LOWER_BODY_POWER_LOAD,app/src/main/assets/metadata/canonical_v1,1,하체 신체 파워 부하,Lower body power load,RETAIN,
SECONDARY_STRESS,LOW_FATIGUE_REHAB,app/src/main/assets/metadata/canonical_v1,0,Low 피로도 Rehab,Low fatigue rehab,RETAINED_SEARCH_ONLY,
SECONDARY_STRESS,LOW_LOAD_CONTROL,app/src/main/assets/metadata/canonical_v1,1,Low 부하 제어,Low load control,REVISE,
SECONDARY_STRESS,LUNGE_REACH_LOAD,app/src/main/assets/metadata/canonical_v1,1,런지 리치 부하,Lunge reach load,RETAIN,
SECONDARY_STRESS,MACHINE_GUIDED_LOAD,app/src/main/assets/metadata/canonical_v1,1,머신 Guided 부하,Machine guided load,REVISE,
SECONDARY_STRESS,MOBILITY_CONTROL_LOAD,app/src/main/assets/metadata/canonical_v1,1,가동성 제어 부하,Mobility control load,RETAIN,
SECONDARY_STRESS,NEURAL_HEAVY,app/src/main/assets/metadata/canonical_v1,0,신경계 고중량,Neural heavy,RETAINED_SEARCH_ONLY,
SECONDARY_STRESS,NEURAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,신경계 부하,Neural load,RETAIN,
SECONDARY_STRESS,NEURAL_SPEED,app/src/main/assets/metadata/canonical_v1,0,신경계 속도,Neural speed,RETAINED_SEARCH_ONLY,
SECONDARY_STRESS,NEURAL_SPEED_LOAD,app/src/main/assets/metadata/canonical_v1,1,신경계 속도 부하,Neural speed load,RETAIN,
SECONDARY_STRESS,OVERHEAD_RACKET_LOAD,app/src/main/assets/metadata/canonical_v1,1,머리 위 Racket 부하,Overhead racket load,REVISE,
SECONDARY_STRESS,OVERHEAD_REPETITION,app/src/main/assets/metadata/canonical_v1,0,머리 위 반복,Overhead repetition,RETAINED_SEARCH_ONLY,
SECONDARY_STRESS,OVERHEAD_REPETITION_LOAD,app/src/main/assets/metadata/canonical_v1,1,머리 위 반복 부하,Overhead repetition load,RETAIN,
SECONDARY_STRESS,PECTORAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,Pectoral 부하,Pectoral load,REVISE,
SECONDARY_STRESS,PECTORAL_LOCAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,Pectoral 국소 부하,Pectoral local load,REVISE,
SECONDARY_STRESS,POSTERIOR_DELTOID_LOCAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,후면 Deltoid 국소 부하,Posterior deltoid local load,REVISE,
SECONDARY_STRESS,QUADRICEPS_ISOMETRIC_LOAD,app/src/main/assets/metadata/canonical_v1,1,Quadriceps 등척성 부하,Quadriceps isometric load,REVISE,
SECONDARY_STRESS,QUADRICEPS_LOAD,app/src/main/assets/metadata/canonical_v1,1,Quadriceps 부하,Quadriceps load,REVISE,
SECONDARY_STRESS,QUADRICEPS_LOCAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,Quadriceps 국소 부하,Quadriceps local load,REVISE,
SECONDARY_STRESS,QUAD_LOAD,app/src/main/assets/metadata/canonical_v1,1,대퇴사두근 부하,Quad load,RETAIN,
SECONDARY_STRESS,RACKET_SKILL_LOAD,app/src/main/assets/metadata/canonical_v1,1,Racket 기술 부하,Racket skill load,REVISE,
SECONDARY_STRESS,REACTIVE_MOVEMENT_LOAD,app/src/main/assets/metadata/canonical_v1,1,반응성 동작 부하,Reactive movement load,RETAIN,
SECONDARY_STRESS,REACTIVE_SSC_LOAD,app/src/main/assets/metadata/canonical_v1,1,반응성 SSC 부하,Reactive SSC load,RETAIN,
SECONDARY_STRESS,REAR_DELTOID_LOAD,app/src/main/assets/metadata/canonical_v1,1,후면 Deltoid 부하,Rear deltoid load,REVISE,
SECONDARY_STRESS,REPEATED_PATTERN_LOAD,app/src/main/assets/metadata/canonical_v1,1,Repeated 패턴 부하,Repeated pattern load,REVISE,
SECONDARY_STRESS,REPEATED_SPRINT_LOAD,app/src/main/assets/metadata/canonical_v1,1,Repeated Sprint 부하,Repeated sprint load,REVISE,
SECONDARY_STRESS,ROTATION_POWER,app/src/main/assets/metadata/canonical_v1,0,회전 파워,Rotation power,RETAINED_SEARCH_ONLY,
SECONDARY_STRESS,ROTATION_POWER_LOAD,app/src/main/assets/metadata/canonical_v1,1,회전 파워 부하,Rotation power load,RETAIN,
SECONDARY_STRESS,RUNNING_MECHANICS_LOAD,app/src/main/assets/metadata/canonical_v1,1,Running Mechanics 부하,Running mechanics load,REVISE,
SECONDARY_STRESS,SCAPULAR_CONTROL_LOAD,app/src/main/assets/metadata/canonical_v1,1,견갑 제어 부하,Scapular control load,RETAIN,
SECONDARY_STRESS,SCAPULAR_RETRACTION_LOAD,app/src/main/assets/metadata/canonical_v1,1,견갑 Retraction 부하,Scapular retraction load,REVISE,
SECONDARY_STRESS,SCAPULAR_STABILITY_LOAD,app/src/main/assets/metadata/canonical_v1,1,견갑 안정성 부하,Scapular stability load,RETAIN,
SECONDARY_STRESS,SHOULDER_CONTROL_LOAD,app/src/main/assets/metadata/canonical_v1,1,어깨 제어 부하,Shoulder control load,RETAIN,
SECONDARY_STRESS,SHOULDER_EXTENSION_LOAD,app/src/main/assets/metadata/canonical_v1,1,어깨 신전 부하,Shoulder extension load,RETAIN,
SECONDARY_STRESS,SHOULDER_ROTATION_LOAD,app/src/main/assets/metadata/canonical_v1,1,어깨 회전 부하,Shoulder rotation load,RETAIN,
SECONDARY_STRESS,SHOULDER_STABILITY_LOAD,app/src/main/assets/metadata/canonical_v1,1,어깨 안정성 부하,Shoulder stability load,RETAIN,
SECONDARY_STRESS,SINGLE_LEG_STABILITY_LOAD,app/src/main/assets/metadata/canonical_v1,1,한쪽 다리 안정성 부하,Single leg stability load,RETAIN,
SECONDARY_STRESS,STABILITY_COORDINATION_LOAD,app/src/main/assets/metadata/canonical_v1,1,안정성 협응 부하,Stability coordination load,RETAIN,
SECONDARY_STRESS,STRAIGHT_ARM_SHOULDER_EXTENSION_LOAD,app/src/main/assets/metadata/canonical_v1,1,Straight 팔 어깨 신전 부하,Straight arm shoulder extension load,REVISE,
SECONDARY_STRESS,SYSTEMIC,app/src/main/assets/metadata/canonical_v1,0,전신,Systemic,RETAINED_SEARCH_ONLY,
SECONDARY_STRESS,SYSTEMIC_CONDITIONING_LOAD,app/src/main/assets/metadata/canonical_v1,1,전신 컨디셔닝 부하,Systemic conditioning load,RETAIN,
SECONDARY_STRESS,TOTAL_BODY_COORDINATION_LOAD,app/src/main/assets/metadata/canonical_v1,1,Total 신체 협응 부하,Total body coordination load,REVISE,
SECONDARY_STRESS,TRICEPS_LOAD,app/src/main/assets/metadata/canonical_v1,1,삼두근 부하,Triceps load,RETAIN,
SECONDARY_STRESS,TRICEPS_LOCAL_LOAD,app/src/main/assets/metadata/canonical_v1,1,삼두근 국소 부하,Triceps local load,RETAIN,
SECONDARY_STRESS,UNILATERAL_CONTROL_LOAD,app/src/main/assets/metadata/canonical_v1,1,편측 제어 부하,Unilateral control load,RETAIN,
SECONDARY_STRESS,UPPER_BACK_LOAD,app/src/main/assets/metadata/canonical_v1,1,상체 등 부하,Upper back load,RETAIN,
SECONDARY_STRESS,WRIST_CONTROL_LOAD,app/src/main/assets/metadata/canonical_v1,1,손목 제어 부하,Wrist control load,RETAIN,
SOURCE_CONFIDENCE,ANATOMY_SUPPORTED,app/src/main/assets/metadata/canonical_v1,1,해부학적 근거 지원,Anatomy supported,RETAIN,
SOURCE_CONFIDENCE,HEURISTIC_ACCEPTED,app/src/main/assets/metadata/canonical_v1,1,휴리스틱 검토 완료,Heuristic accepted,RETAIN,
SOURCE_CONFIDENCE,SOURCE_WEAK_BUT_ACCEPTABLE,app/src/main/assets/metadata/canonical_v1,1,근거가 제한적이나 사용 가능,Source weak but acceptable,RETAIN,
SOURCE_CONFIDENCE,VERIFIED_EXACT,app/src/main/assets/metadata/canonical_v1,1,운동 단위 확인,Verified exact,RETAIN,
SOURCE_CONFIDENCE,VERIFIED_FAMILY,app/src/main/assets/metadata/canonical_v1,1,운동 계열 확인,Verified family,RETAIN,
SPORT_CONTEXT,BADMINTON_DIRECT_TRANSFER,app/src/main/assets/metadata/canonical_v1,1,배드민턴 직접 전이,Badminton direct transfer,RETAIN,
SPORT_CONTEXT,BADMINTON_FOOTWORK,app/src/main/assets/metadata/canonical_v1,1,배드민턴 풋워크,Badminton footwork,RETAIN,
SPORT_CONTEXT,BADMINTON_LESSON,app/src/main/assets/metadata/canonical_v1,1,배드민턴 Lesson,Badminton lesson,REVISE,
SPORT_CONTEXT,BADMINTON_LUNGE_REACH,app/src/main/assets/metadata/canonical_v1,1,배드민턴 런지 리치,Badminton lunge reach,RETAIN,
SPORT_CONTEXT,BADMINTON_MATCH,app/src/main/assets/metadata/canonical_v1,1,배드민턴 Match,Badminton match,REVISE,
SPORT_CONTEXT,BADMINTON_MULTI_SHUTTLE,app/src/main/assets/metadata/canonical_v1,1,배드민턴 다방향 셔틀,Badminton multi shuttle,RETAIN,
SPORT_CONTEXT,BADMINTON_OVERHEAD_TEST,app/src/main/assets/metadata/canonical_v1,1,배드민턴 머리 위 테스트,Badminton overhead test,RETAIN,
SPORT_CONTEXT,BADMINTON_RALLY,app/src/main/assets/metadata/canonical_v1,1,배드민턴 랠리,Badminton rally,RETAIN,
SPORT_CONTEXT,GENERAL_CONDITIONING,app/src/main/assets/metadata/canonical_v1,1,일반 컨디셔닝,General conditioning,RETAIN,
SPORT_CONTEXT,GENERAL_COURT_SPORT,app/src/main/assets/metadata/canonical_v1,1,일반 코트 스포츠,General court sport,RETAIN,
SPORT_CONTEXT,NONE,app/src/main/assets/metadata/canonical_v1,0,없음,None,RETAINED_SEARCH_ONLY,
SPORT_CONTEXT,OTHER_SPORT_SESSION,app/src/main/assets/metadata/canonical_v1,1,Other 스포츠 Session,Other sport session,REVISE,
STABILITY_DEMAND,HIGH,app/src/main/assets/metadata/canonical_v1,249,,,ADD,
STABILITY_DEMAND,LOW,app/src/main/assets/metadata/canonical_v1,176,,,ADD,
STABILITY_DEMAND,MODERATE,app/src/main/assets/metadata/canonical_v1,73,,,ADD,
STABILITY_ROLE,ANKLE_STABILITY,app/src/main/assets/metadata/canonical_v1,17,,,ADD,
STABILITY_ROLE,ANTI_ROTATION,app/src/main/assets/metadata/canonical_v1,117,,,ADD,
STABILITY_ROLE,CORE_STABILITY,app/src/main/assets/metadata/canonical_v1,112,,,ADD,
STABILITY_ROLE,HIP_STABILITY,app/src/main/assets/metadata/canonical_v1,64,,,ADD,
STABILITY_ROLE,KNEE_CONTROL,app/src/main/assets/metadata/canonical_v1,27,,,ADD,
STABILITY_ROLE,LANDING_STABILITY,app/src/main/assets/metadata/canonical_v1,33,,,ADD,
STABILITY_ROLE,PELVIC_STABILITY,app/src/main/assets/metadata/canonical_v1,29,,,ADD,
STABILITY_ROLE,ROTATOR_CUFF_CONTROL,app/src/main/assets/metadata/canonical_v1,15,,,ADD,
STABILITY_ROLE,SCAPULAR_STABILITY,app/src/main/assets/metadata/canonical_v1,27,,,ADD,
STABILITY_ROLE,SINGLE_LEG_STABILITY,app/src/main/assets/metadata/canonical_v1,26,,,ADD,
STABILITY_ROLE,TRUNK_CONTROL,app/src/main/assets/metadata/canonical_v1,57,,,ADD,
STRENGTH_PROGRESSION_GROUP,ACCESSORY_ROTATION,app/src/main/assets/metadata/canonical_v1,1,보조 회전,Accessory rotation,RETAIN,
STRENGTH_PROGRESSION_GROUP,ANTERIOR_CORE_FLEXION,app/src/main/assets/metadata/canonical_v1,1,전면 코어 굴곡,Anterior core flexion,RETAIN,
STRENGTH_PROGRESSION_GROUP,ANTI_ROTATION,app/src/main/assets/metadata/canonical_v1,1,항 회전,Anti rotation,RETAIN,
STRENGTH_PROGRESSION_GROUP,ATHLETIC_OVERHEAD_PRESS_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,Athletic 머리 위 프레스 보조,Athletic overhead press support,REVISE,
STRENGTH_PROGRESSION_GROUP,BADMINTON_DECEL_COD,app/src/main/assets/metadata/canonical_v1,1,배드민턴 Decel COD,Badminton decel COD,REVISE,
STRENGTH_PROGRESSION_GROUP,BADMINTON_FOOTWORK_REACTION,app/src/main/assets/metadata/canonical_v1,1,배드민턴 풋워크 반응,Badminton footwork reaction,RETAIN,
STRENGTH_PROGRESSION_GROUP,BADMINTON_TEST,app/src/main/assets/metadata/canonical_v1,0,배드민턴 테스트,Badminton test,RETAINED_SEARCH_ONLY,
STRENGTH_PROGRESSION_GROUP,BALLISTIC_HINGE_POWER,app/src/main/assets/metadata/canonical_v1,1,탄도성 힌지 파워,Ballistic hinge power,RETAIN,
STRENGTH_PROGRESSION_GROUP,BODYWEIGHT_CONDITIONING_CORE,app/src/main/assets/metadata/canonical_v1,1,맨몸 컨디셔닝 코어,Bodyweight conditioning core,RETAIN,
STRENGTH_PROGRESSION_GROUP,BODYWEIGHT_HORIZONTAL_PUSH,app/src/main/assets/metadata/canonical_v1,1,맨몸 수평 밀기,Bodyweight horizontal push,RETAIN,
STRENGTH_PROGRESSION_GROUP,BODYWEIGHT_SQUAT_PATTERN,app/src/main/assets/metadata/canonical_v1,1,맨몸 스쿼트 패턴,Bodyweight squat pattern,RETAIN,
STRENGTH_PROGRESSION_GROUP,BODYWEIGHT_VERTICAL_PUSH,app/src/main/assets/metadata/canonical_v1,1,맨몸 수직 밀기,Bodyweight vertical push,RETAIN,
STRENGTH_PROGRESSION_GROUP,CALF_ACHILLES_ANKLE_STIFFNESS,app/src/main/assets/metadata/canonical_v1,1,종아리 아킬레스 발목 강성,Calf achilles ankle stiffness,RETAIN,
STRENGTH_PROGRESSION_GROUP,CALF_ANKLE_CAPACITY,app/src/main/assets/metadata/canonical_v1,1,종아리 발목 Capacity,Calf ankle capacity,REVISE,
STRENGTH_PROGRESSION_GROUP,CARDIO_CONDITIONING,app/src/main/assets/metadata/canonical_v1,1,유산소 컨디셔닝,Cardio conditioning,RETAIN,
STRENGTH_PROGRESSION_GROUP,CARRY,app/src/main/assets/metadata/canonical_v1,0,캐리,Carry,RETAINED_SEARCH_ONLY,
STRENGTH_PROGRESSION_GROUP,CARRY_GRIP_CORE_BRACING,app/src/main/assets/metadata/canonical_v1,1,캐리 그립 코어 브레이싱,Carry grip core bracing,RETAIN,
STRENGTH_PROGRESSION_GROUP,CHEST_FLY_ISOLATION,app/src/main/assets/metadata/canonical_v1,1,가슴 Fly 고립,Chest fly isolation,REVISE,
STRENGTH_PROGRESSION_GROUP,CLOSE_GRIP_BENCH_TRICEPS_PUSH,app/src/main/assets/metadata/canonical_v1,1,Close 그립 벤치 삼두근 밀기,Close grip bench triceps push,REVISE,
STRENGTH_PROGRESSION_GROUP,CORE,app/src/main/assets/metadata/canonical_v1,0,코어,Core,RETAINED_SEARCH_ONLY,
STRENGTH_PROGRESSION_GROUP,CORE_BRACING_CONTROL,app/src/main/assets/metadata/canonical_v1,1,코어 브레이싱 제어,Core bracing control,RETAIN,
STRENGTH_PROGRESSION_GROUP,DIP_COMPOUND_PUSH,app/src/main/assets/metadata/canonical_v1,1,Dip 복합 밀기,Dip compound push,REVISE,
STRENGTH_PROGRESSION_GROUP,DIP_TRICEPS_PUSH,app/src/main/assets/metadata/canonical_v1,1,Dip 삼두근 밀기,Dip triceps push,REVISE,
STRENGTH_PROGRESSION_GROUP,DUMBBELL_RDL_HINGE_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,Dumbbell RDL 힌지 보조,Dumbbell RDL hinge accessory,REVISE,
STRENGTH_PROGRESSION_GROUP,ELBOW_EXTENSION_TRICEPS,app/src/main/assets/metadata/canonical_v1,1,팔꿈치 신전 삼두근,Elbow extension triceps,RETAIN,
STRENGTH_PROGRESSION_GROUP,ELBOW_FLEXION_CURL,app/src/main/assets/metadata/canonical_v1,1,팔꿈치 굴곡 Curl,Elbow flexion curl,REVISE,
STRENGTH_PROGRESSION_GROUP,ELBOW_FLEXION_NEUTRAL_PRONATED_CURL,app/src/main/assets/metadata/canonical_v1,1,팔꿈치 굴곡 Neutral Pronated Curl,Elbow flexion neutral pronated curl,REVISE,
STRENGTH_PROGRESSION_GROUP,FOREARM_GRIP_ELBOW_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,전완 그립 팔꿈치 보조,Forearm grip elbow support,RETAIN,
STRENGTH_PROGRESSION_GROUP,FOREARM_WRIST_GRIP_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,전완 손목 그립 보조,Forearm wrist grip accessory,RETAIN,
STRENGTH_PROGRESSION_GROUP,FRONTAL_PLANE_SQUAT_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,전두면 면 스쿼트 보조,Frontal plane squat accessory,RETAIN,
STRENGTH_PROGRESSION_GROUP,GLUTE_ISOLATION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,둔근 고립 보조,Glute isolation accessory,RETAIN,
STRENGTH_PROGRESSION_GROUP,HALF_KNEELING_UNILATERAL_VERTICAL_PUSH,app/src/main/assets/metadata/canonical_v1,1,Half Kneeling 편측 수직 밀기,Half kneeling unilateral vertical push,REVISE,
STRENGTH_PROGRESSION_GROUP,HAMSTRING_KNEE_FLEXION_ISOLATION,app/src/main/assets/metadata/canonical_v1,1,햄스트링 무릎 굴곡 고립,Hamstring knee flexion isolation,RETAIN,
STRENGTH_PROGRESSION_GROUP,HANDSTAND_VERTICAL_PUSH,app/src/main/assets/metadata/canonical_v1,1,Handstand 수직 밀기,Handstand vertical push,REVISE,
STRENGTH_PROGRESSION_GROUP,HEAVY_HINGE,app/src/main/assets/metadata/canonical_v1,1,고중량 힌지,Heavy hinge,RETAIN,
STRENGTH_PROGRESSION_GROUP,HINGE,app/src/main/assets/metadata/canonical_v1,0,힌지,Hinge,RETAINED_SEARCH_ONLY,
STRENGTH_PROGRESSION_GROUP,HIP_ABDUCTION_GLUTE_MED_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,고관절 Abduction 둔근 Med 보조,Hip abduction glute med accessory,REVISE,
STRENGTH_PROGRESSION_GROUP,HIP_ADDUCTION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,고관절 Adduction 보조,Hip adduction accessory,REVISE,
STRENGTH_PROGRESSION_GROUP,HIP_EXTENSION_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,고관절 신전 보조,Hip extension accessory,RETAIN,
STRENGTH_PROGRESSION_GROUP,HIP_HINGE_POSTERIOR_CHAIN,app/src/main/assets/metadata/canonical_v1,1,고관절 힌지 후면 운동사슬,Hip hinge posterior chain,RETAIN,
STRENGTH_PROGRESSION_GROUP,HIP_THRUST_GLUTE,app/src/main/assets/metadata/canonical_v1,1,고관절 Thrust 둔근,Hip thrust glute,REVISE,
STRENGTH_PROGRESSION_GROUP,HORIZONTAL_PULL_COMPOUND,app/src/main/assets/metadata/canonical_v1,1,수평 당기기 복합,Horizontal pull compound,RETAIN,
STRENGTH_PROGRESSION_GROUP,HORIZONTAL_PUSH_COMPOUND,app/src/main/assets/metadata/canonical_v1,1,수평 밀기 복합,Horizontal push compound,RETAIN,
STRENGTH_PROGRESSION_GROUP,KNEE_EXTENSION_QUAD_ISOLATION,app/src/main/assets/metadata/canonical_v1,1,무릎 신전 대퇴사두근 고립,Knee extension quad isolation,RETAIN,
STRENGTH_PROGRESSION_GROUP,LATERAL_DELTOID_ISOLATION,app/src/main/assets/metadata/canonical_v1,1,측면 Deltoid 고립,Lateral deltoid isolation,REVISE,
STRENGTH_PROGRESSION_GROUP,LOWER_BODY_ISOMETRIC_HOLD,app/src/main/assets/metadata/canonical_v1,1,하체 신체 등척성 Hold,Lower body isometric hold,REVISE,
STRENGTH_PROGRESSION_GROUP,LOWER_SQUAT_PATTERN,app/src/main/assets/metadata/canonical_v1,1,하체 스쿼트 패턴,Lower squat pattern,RETAIN,
STRENGTH_PROGRESSION_GROUP,LOW_LOAD_POSTERIOR_CHAIN_CONTROL,app/src/main/assets/metadata/canonical_v1,1,Low 부하 후면 운동사슬 제어,Low load posterior chain control,REVISE,
STRENGTH_PROGRESSION_GROUP,LUNGE,app/src/main/assets/metadata/canonical_v1,0,런지,Lunge,RETAINED_SEARCH_ONLY,
STRENGTH_PROGRESSION_GROUP,LUNGE_UNILATERAL_LOWER,app/src/main/assets/metadata/canonical_v1,1,런지 편측 하체,Lunge unilateral lower,RETAIN,
STRENGTH_PROGRESSION_GROUP,MACHINE_KNEE_DOMINANT_PRESS,app/src/main/assets/metadata/canonical_v1,1,머신 무릎 Dominant 프레스,Machine knee dominant press,REVISE,
STRENGTH_PROGRESSION_GROUP,MOBILITY_RECOVERY_PREP,app/src/main/assets/metadata/canonical_v1,1,가동성 회복 Prep,Mobility recovery prep,REVISE,
STRENGTH_PROGRESSION_GROUP,NONE,app/src/main/assets/metadata/canonical_v1,0,없음,None,RETAINED_SEARCH_ONLY,
STRENGTH_PROGRESSION_GROUP,NORDIC_HAMSTRING_ECCENTRIC,app/src/main/assets/metadata/canonical_v1,1,Nordic 햄스트링 신장성,Nordic hamstring eccentric,REVISE,
STRENGTH_PROGRESSION_GROUP,NOT_APPLICABLE,app/src/main/assets/metadata/canonical_v1,1,해당 없음,Not applicable,RETAIN,
STRENGTH_PROGRESSION_GROUP,OVERHEAD_PRESS_SHOULDER_DOMINANT,app/src/main/assets/metadata/canonical_v1,1,머리 위 프레스 어깨 Dominant,Overhead press shoulder dominant,REVISE,
STRENGTH_PROGRESSION_GROUP,OVERHEAD_SMASH_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,머리 위 Smash 보조,Overhead smash support,REVISE,
STRENGTH_PROGRESSION_GROUP,OVERHEAD_TRICEPS_LONG_HEAD,app/src/main/assets/metadata/canonical_v1,1,머리 위 삼두근 Long Head,Overhead triceps long head,REVISE,
STRENGTH_PROGRESSION_GROUP,POSTERIOR_DELTOID_HORIZONTAL_ABDUCTION,app/src/main/assets/metadata/canonical_v1,1,후면 Deltoid 수평 Abduction,Posterior deltoid horizontal abduction,REVISE,
STRENGTH_PROGRESSION_GROUP,POWER_CORE_SHOULDER,app/src/main/assets/metadata/canonical_v1,1,파워 코어 어깨,Power core shoulder,RETAIN,
STRENGTH_PROGRESSION_GROUP,POWER_REACTIVE_LOW_VOLUME,app/src/main/assets/metadata/canonical_v1,1,파워·반응성 저볼륨,Power reactive low volume,RETAIN,
STRENGTH_PROGRESSION_GROUP,PULLOVER_LAT_CHEST_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,Pullover Lat 가슴 보조,Pullover lat chest accessory,REVISE,
STRENGTH_PROGRESSION_GROUP,QUAD_ECCENTRIC_KNEE_DOMINANT,app/src/main/assets/metadata/canonical_v1,1,대퇴사두근 신장성 무릎 Dominant,Quad eccentric knee dominant,REVISE,
STRENGTH_PROGRESSION_GROUP,RECOVERY_PREHAB_LIGHT,app/src/main/assets/metadata/canonical_v1,1,회복·프리햅 저강도,Recovery prehab light,RETAIN,
STRENGTH_PROGRESSION_GROUP,ROTATIONAL_KINETIC_CHAIN,app/src/main/assets/metadata/canonical_v1,1,회전 운동사슬,Rotational kinetic chain,RETAIN,
STRENGTH_PROGRESSION_GROUP,ROTATION_POWER,app/src/main/assets/metadata/canonical_v1,1,회전 파워,Rotation power,RETAIN,
STRENGTH_PROGRESSION_GROUP,SCAPULAR_SHOULDER_SUPPORT,app/src/main/assets/metadata/canonical_v1,1,견갑·어깨 보조,Scapular shoulder support,RETAIN,
STRENGTH_PROGRESSION_GROUP,SHOULDER_OVERHEAD,app/src/main/assets/metadata/canonical_v1,1,어깨 머리 위,Shoulder overhead,RETAIN,
STRENGTH_PROGRESSION_GROUP,SINGLE_LEG_HINGE_STABILITY,app/src/main/assets/metadata/canonical_v1,1,한쪽 다리 힌지 안정성,Single leg hinge stability,RETAIN,
STRENGTH_PROGRESSION_GROUP,SINGLE_LEG_SQUAT_STABILITY,app/src/main/assets/metadata/canonical_v1,1,한쪽 다리 스쿼트 안정성,Single leg squat stability,RETAIN,
STRENGTH_PROGRESSION_GROUP,SINGLE_LEG_STRENGTH_CONTROL,app/src/main/assets/metadata/canonical_v1,1,한쪽 다리 근력 제어,Single leg strength control,RETAIN,
STRENGTH_PROGRESSION_GROUP,SQUAT,app/src/main/assets/metadata/canonical_v1,0,스쿼트,Squat,RETAINED_SEARCH_ONLY,
STRENGTH_PROGRESSION_GROUP,SQUAT_PATTERN_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,스쿼트 패턴 보조,Squat pattern accessory,RETAIN,
STRENGTH_PROGRESSION_GROUP,SQUAT_PATTERN_HEAVY_LOWER,app/src/main/assets/metadata/canonical_v1,1,스쿼트 패턴 고중량 하체,Squat pattern heavy lower,RETAIN,
STRENGTH_PROGRESSION_GROUP,STEP_UP_SINGLE_LEG_KNEE_HIP_EXTENSION,app/src/main/assets/metadata/canonical_v1,1,Step Up 한쪽 다리 무릎 고관절 신전,Step up single leg knee hip extension,REVISE,
STRENGTH_PROGRESSION_GROUP,STRAIGHT_ARM_LAT_ACCESSORY,app/src/main/assets/metadata/canonical_v1,1,Straight 팔 Lat 보조,Straight arm lat accessory,REVISE,
