resourceKey,korean,english,scope,sourcePath,sourceLineOrSymbol,classification,status,placeholderSignature,pluralRequired,notes
,대흉,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,402,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,가슴,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,402,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,체스트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,402,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,광배,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,403,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,등,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,404,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,백,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,404,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,능형,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,405,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,하부승모,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,406,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,승모,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,407,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,전면삼각,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,408,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,측면삼각,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,409,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,후면삼각,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,410,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,어깨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,411,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,숄더,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,411,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,회전근개,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,412,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,외회전,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,412,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,견갑,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,413,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,전거근,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,413,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,이두,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,414,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,삼두,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,415,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,전완,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,416,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,상완요골,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,416,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,손목,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,416,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,그립,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,417,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,대퇴사두,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,418,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,햄스트링,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,419,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,후면사슬,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,419,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,중둔,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,420,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,골반안정,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,420,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,둔근,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,421,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,엉덩,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,421,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,내전근,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,422,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,종아리,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,423,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,비복,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,423,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,가자미,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,423,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,카프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,423,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,발목,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,423,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,정강,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,424,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,전경골,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,424,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,복직,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,425,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,복부,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,425,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,요추,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,425,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,코어,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,425,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,몸통,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,425,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,심부,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,426,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,안정성,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,426,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,측면코어,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,427,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,사선,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,427,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,회전,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,427,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,척추기립,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,428,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,유산소운동,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,434,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,434,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스미스,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,441,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레그프레스,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,442,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,핵 스쿼트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,443,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,핵,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,443,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레그컬,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,444,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레그 익스텐션,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,445,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레그익스텐션,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,445,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,힙 어브덕션,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,446,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,러닝머신,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,447,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,트레드밀,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,447,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,자전거,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,448,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,바이크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,448,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,로잉머신,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,449,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,바벨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,450,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,EZ바,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,450,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,덤벨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,451,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,케이블,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,452,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,머신,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,453,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,케틀벨,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,454,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,랜드마인,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,455,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,플레이트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,456,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,원판,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,456,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,밴드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,457,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,미니밴드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,457,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,벤치,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,458,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,박스,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,459,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스텝박스,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,459,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,발판,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,459,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,철봉,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,460,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풀업바,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,460,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,콘,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,461,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,마커,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,461,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,래더,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,461,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,코트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,461,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,셔틀콕,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,461,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,트랙,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,461,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,신호,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,461,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,메디신볼,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,462,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,바이퍼,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,463,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,링,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,464,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,맨몸,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,465,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스틱,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,470,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,감속,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,470,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,470,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,471,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,점프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,472,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,홉,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,472,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,바운드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,472,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,탄성,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,472,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,포고,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,472,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,레이즈,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,477,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,컬,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,477,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,익스텐션,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,477,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,유산소운동,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,487,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,487,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,전신,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,487,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,원암,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,502,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,한팔,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,502,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,한 팔,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,502,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,원레그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,503,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,싱글 레그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,503,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,한발,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,503,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,한쪽 다리,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,503,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,런지,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스플릿,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스텝업,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,걷,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,좌우,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,앞뒤,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,콕줍기,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,504,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,편측,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,505,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,한쪽,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,505,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,코어,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,511,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,플랭크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,511,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,팔로프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,511,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,회전,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,512,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,팔로프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,512,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,요추,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,513,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,몸통,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,513,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,골반,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,514,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,둔근,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,514,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,힙,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,514,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,골반,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,515,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,무릎,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,516,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,발목,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,517,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,카프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,517,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,종아리,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,517,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,견갑,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,518,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,회전근개,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,519,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,외회전,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,519,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,착지,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,520,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스틱,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,520,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,점프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,520,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,홉,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,520,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,바운드,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,520,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,원레그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,521,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,싱글 레그,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,521,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,한발,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,521,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,편측,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,521,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,래터럴 바운드 투 스틱,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,534,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,홉 투 스틱,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,540,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,6코너 풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,544,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,6코너 풋워크 최대반복 테스트,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,545,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,배드민턴 경기 기록,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,551,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스플릿 스텝 리액션,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,556,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,콕줍기,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,562,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,멀티셔틀 풋워크,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,562,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스포츠,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,576,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,감속,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,578,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,런지,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,578,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스플릿,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,578,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,스텝다운,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,578,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,착지,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,579,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,점프,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,579,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
,홉,,SeedData,app/src/main/java/com/training/trackplanner/data/SeedData.kt,579,CANONICAL_DATA,CANONICAL_DATA,,NO,Baseline Kotlin literal inventory
