schema_version,row_type,program_key,program_name,duration_days,week_number,day_of_week,order_index,exercise_name,category,detail1,detail2,mode,description,family_id,family_name,family_role,family_e1rm_multiplier,default_rest_seconds,rest_seconds,prescription,set_count,reps,weight_kg,seconds,stable_key,source,movement_pattern,movement_category,primary_muscles,secondary_muscles,equipment_tags,force_type,body_region,laterality,joint_emphasis,scapular_demand,hip_demand,plane,is_unilateral,metadata_updated_at
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,2,13,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,4x12 · 어깨 보디빌딩 볼륨,4,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,2,14,페이스풀,근력운동,,,,,,,,,,60,3x15 · 견갑 안정,3,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,2,15,케이블 원암 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,3x12/측 · 삼두,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,2,16,원암 덤벨 컬,근력운동,,,,,,,,,,60,3x10/측 · 이두,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,4,17,데드리프트,근력운동,,,,,,,,,,150,Hinge + Decel · 4x3 · RPE 7,4,3,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,4,18,싱글 레그 RDL,기능성운동,,,,,,,,,,75,3x8/측 · 편측 힙힌지,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,4,19,리버스 런지,근력운동,,,,,,,,,,90,3x8/측 · 감속 후 재출발,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,4,20,래터럴 바운드,기능성운동,,,,,,,,,,45,3x4/측 · 착지 후 멈춤,3,4,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,4,21,사이드 스텝 후 정지,기능성운동,,,,,,,,,,60,15초 x 4 · 좌우 감속,4,0,0,15,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,4,22,데드버그,기능성운동,,,,,,,,,,30,3세트 · 코어 안정,3,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,6,23,풀업,근력운동,,,,,,,,,,90,Upper Pull/Arms · 4x6 · 어려우면 랫풀다운,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,6,24,체스트 서포티드 원암 덤벨 로우,근력운동,,,,,,,,,,75,3x10/측 · 허리 반동 없이,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,6,25,원암 케이블 하이 로우,근력운동,,,,,,,,,,75,3x10/측 · 견갑 하강,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,6,26,리버스 컬,근력운동,,,,,,,,,,60,3x12 · 전완,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,6,27,덤벨 프로네이션/수피네이션,근력운동,,,,,,,,,,45,2세트 · 라켓 회전 제어,2,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,6,28,파머스 캐리,기능성운동,,,,,,,,,,60,3라운드 · 그립/몸통,3,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,1,6,29,스플릿 스텝 리액션,기능성운동,,,,,,,,,,45,15초 x 4 · 첫 발 품질,4,0,0,15,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,1,30,스쿼트,근력운동,,,,,,,,,,120,Lower Strength · 5x4 · RPE 7~8,5,4,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,1,31,루마니안 데드리프트,근력운동,,,,,,,,,,120,3x7 · 후면사슬,3,7,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,1,32,중량 풀업,근력운동,,,,,,,,,,120,5x5 · 당기기 스트렝스,5,5,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,1,33,케이블 원암 로우,근력운동,,,,,,,,,,75,3x9/측,3,9,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,1,34,해머 컬,근력운동,,,,,,,,,,60,3x11,3,11,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,1,35,싱글 레그 카프 레이즈,근력운동,,,,,,,,,,45,3x14/측,3,14,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,1,36,6코너 섀도우 풋워크,기능성운동,,,,,,,,,,60,18초 x 5 · 품질 유지,5,0,0,18,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,37,밴드 외회전,근력운동,,,,,,,,,,45,워밍업 · 2x15,2,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,38,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Upper Push · 4x9 · RPE 7~8,4,9,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,39,등받이 없는 덤벨 시티드 숄더프레스,근력운동,,,,,,,,,,90,4x8,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,40,원암 하프 닐링 프레스,기능성운동,,,,,,,,,,75,3x8/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,41,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,4x13,4,13,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,42,페이스풀,근력운동,,,,,,,,,,60,3x15,3,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,43,케이블 원암 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,3x12/측,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,2,44,원암 해머 컬,근력운동,,,,,,,,,,60,3x10/측,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,4,45,데드리프트,근력운동,,,,,,,,,,150,Hinge + Decel · 4x4 · RPE 7~8,4,4,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,4,46,싱글 레그 RDL,기능성운동,,,,,,,,,,75,3x8/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,4,47,워킹 런지,근력운동,,,,,,,,,,90,"3x10/측 · 넓은 공간이면, 아니면 제자리 런지",3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,4,48,래터럴 바운드,기능성운동,,,,,,,,,,45,3x5/측 · 낮은 볼륨,3,5,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,4,49,앞뒤 랜덤 콕줍기,기능성운동,,,,,,,,,,60,18초 x 5 · 전후 감속,5,0,0,18,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,4,50,사이드 플랭크,기능성운동,,,,,,,,,,45,3세트 · 측면코어,3,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,6,51,풀업,근력운동,,,,,,,,,,90,Upper Pull/Arms · 4x7 · 어려우면 랫풀다운,4,7,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,6,52,체스트 서포티드 원암 덤벨 로우,근력운동,,,,,,,,,,75,4x10/측,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,6,53,원암 케이블 하이 로우,근력운동,,,,,,,,,,75,3x10/측,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,6,54,리버스 컬,근력운동,,,,,,,,,,60,3x12,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,6,55,덤벨 리스트 익스텐션,근력운동,,,,,,,,,,45,2x15 · 손목 신전,2,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,6,56,파머스 캐리,기능성운동,,,,,,,,,,60,3라운드,3,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,2,6,57,좌우 랜덤 콕줍기,기능성운동,,,,,,,,,,60,18초 x 5 · 좌우 감속,5,0,0,18,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,1,58,스쿼트,근력운동,,,,,,,,,,120,Lower Strength · 4x3 · RPE 8,4,3,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,1,59,루마니안 데드리프트,근력운동,,,,,,,,,,120,4x6 · RPE 8 이하,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,1,60,중량 풀업,근력운동,,,,,,,,,,120,"5x4 · 무겁게, 실패 금지",5,4,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,1,61,케이블 원암 로우,근력운동,,,,,,,,,,75,4x8/측,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,1,62,해머 컬,근력운동,,,,,,,,,,60,4x10 · 팔 볼륨 증가,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,1,63,싱글 레그 카프 레이즈,근력운동,,,,,,,,,,45,3x15/측,3,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,1,64,6코너 섀도우 풋워크,기능성운동,,,,,,,,,,60,20초 x 5 · 피로 전 종료,5,0,0,20,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,65,밴드 외회전,근력운동,,,,,,,,,,45,워밍업 · 2x15,2,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,66,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,Upper Push · 5x6 · RPE 8,5,6,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,67,등받이 없는 덤벨 시티드 숄더프레스,근력운동,,,,,,,,,,90,4x6 · 무겁지만 깔끔하게,4,6,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,68,원암 하프 닐링 프레스,기능성운동,,,,,,,,,,75,3x8/측 · 안정성,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,69,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,5x12 · 측면삼각근,5,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,70,페이스풀,근력운동,,,,,,,,,,60,4x15 · 후면삼각근/견갑,4,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,71,케이블 원암 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,4x10/측,4,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,2,72,원암 덤벨 컬,근력운동,,,,,,,,,,60,3x10/측,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,4,73,데드리프트,근력운동,,,,,,,,,,150,Hinge + Decel · 5x3 · RPE 8,5,3,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,4,74,싱글 레그 RDL,기능성운동,,,,,,,,,,75,3x8/측,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,4,75,리버스 런지,근력운동,,,,,,,,,,90,3x10/측 · 박스 불필요,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,4,76,래터럴 바운드,기능성운동,,,,,,,,,,45,3x5/측 · 착지 고정,3,5,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,4,77,사이드 스텝 후 정지,기능성운동,,,,,,,,,,60,20초 x 5 · 좌우 감속,5,0,0,20,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,4,78,데드버그,기능성운동,,,,,,,,,,30,3세트 · 호흡/요추 안정,3,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,6,79,풀업,근력운동,,,,,,,,,,90,Upper Pull/Arms · 5x5 · 어려우면 랫풀다운,5,5,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,6,80,체스트 서포티드 원암 덤벨 로우,근력운동,,,,,,,,,,75,4x8/측 · 무겁게,4,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,6,81,원암 케이블 하이 로우,근력운동,,,,,,,,,,75,3x10/측,3,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,6,82,리버스 컬,근력운동,,,,,,,,,,60,3x12,3,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,6,83,덤벨 프로네이션/수피네이션,근력운동,,,,,,,,,,45,3세트 · 전완 회전,3,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,6,84,파머스 캐리,기능성운동,,,,,,,,,,60,4라운드 · 그립/코어,4,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,3,6,85,랜덤 방향전환 드릴,기능성운동,,,,,,,,,,60,20초 x 5 · 짧고 선명하게,5,0,0,20,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,1,86,스쿼트,근력운동,,,,,,,,,,120,DELOAD · 2x4 · 세트/중량 20~30% 감소,2,4,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,1,87,루마니안 데드리프트,근력운동,,,,,,,,,,120,DELOAD · 2x6,2,6,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,1,88,중량 풀업,근력운동,,,,,,,,,,120,DELOAD · 3x4 · 가볍게,3,4,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,1,89,케이블 원암 로우,근력운동,,,,,,,,,,75,DELOAD · 2x8/측,2,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,1,90,해머 컬,근력운동,,,,,,,,,,60,DELOAD · 2x10,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,1,91,6코너 섀도우 풋워크,기능성운동,,,,,,,,,,60,DELOAD · 15초 x 3,3,0,0,15,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,2,92,밴드 외회전,근력운동,,,,,,,,,,45,DELOAD · 2x15,2,15,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,2,93,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,DELOAD · 3x8,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,2,94,등받이 없는 덤벨 시티드 숄더프레스,근력운동,,,,,,,,,,90,DELOAD · 2x8,2,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,2,95,덤벨 래터럴 레이즈,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,2,96,페이스풀,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,2,97,케이블 원암 트라이셉스 익스텐션,근력운동,,,,,,,,,,60,DELOAD · 2x10/측,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,2,98,원암 덤벨 컬,근력운동,,,,,,,,,,60,DELOAD · 2x10/측,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,4,99,데드리프트,근력운동,,,,,,,,,,150,DELOAD · 2x3,2,3,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,4,100,싱글 레그 RDL,기능성운동,,,,,,,,,,75,DELOAD · 2x8/측,2,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,4,101,리버스 런지,근력운동,,,,,,,,,,90,DELOAD · 2x8/측,2,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,4,102,래터럴 바운드,기능성운동,,,,,,,,,,45,DELOAD · 2x4/측,2,4,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,4,103,사이드 스텝 후 정지,기능성운동,,,,,,,,,,60,DELOAD · 15초 x 3,3,0,0,15,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,4,104,데드버그,기능성운동,,,,,,,,,,30,DELOAD · 2세트,2,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,6,105,랫풀다운,근력운동,,,,,,,,,,90,DELOAD · 3x8 · 풀업 대체,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,6,106,체스트 서포티드 원암 덤벨 로우,근력운동,,,,,,,,,,75,DELOAD · 2x10/측,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,6,107,리버스 컬,근력운동,,,,,,,,,,60,DELOAD · 2x12,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,6,108,덤벨 프로네이션/수피네이션,근력운동,,,,,,,,,,45,DELOAD · 2세트,2,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,6,109,파머스 캐리,기능성운동,,,,,,,,,,60,DELOAD · 2라운드,2,0,0,0,,,,,,,,,,,,,,,,
3,program_item,8,배드민턴 최적화 4주 스플릿,28,4,6,110,스플릿 스텝 리액션,기능성운동,,,,,,,,,,45,DELOAD · 15초 x 3,3,0,0,15,,,,,,,,,,,,,,,,
3,program,9,기능성+스트렝스 최대측정주,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,1,1,스쿼트,근력운동,,,,,,,,,,120,측정 · 워밍업 후 오늘의 기술적 1~3RM · RPE 9 이하 · 실패 금지,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,1,2,중량 풀업,근력운동,,,,,,,,,,120,측정 · 오늘의 기술적 1~3RM 또는 3~5RM · 반동 없이,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,1,3,6코너 풋워크 최대반복 테스트,기능성운동,,,,,,,,,,90,측정 · 30초 1회 · 완료 반복 수 입력 · 같은 코트/동선 유지,1,0,0,30,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,1,4,싱글 레그 카프 레이즈,근력운동,,,,,,,,,,45,보조측정 · 좌우 각 1세트 최대품질 반복 · 반동 과도하게 쓰지 않기,1,0,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,3,5,인클라인 덤벨 프레스,근력운동,,,,,,,,,,90,측정 · 오늘의 3~5RM · 어깨가 편한 각도만 사용,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,3,6,등받이 없는 덤벨 시티드 숄더프레스,근력운동,,,,,,,,,,90,측정 · 오늘의 3~5RM · 허리 반동 금지,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,3,7,30초 반복 스매시 테스트,기능성운동,,,,,,,,,,90,측정 · 30초 1회 · 성공 횟수 입력 · 피더/장소 조건 고정,1,0,0,30,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,3,8,스플릿 스텝 리액션,기능성운동,,,,,,,,,,45,측정 · 15초 x 2 · 첫 발이 흐려지면 중단,2,0,0,15,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,3,9,밴드 외회전,근력운동,,,,,,,,,,45,정리 · 2x15 · 어깨 보호,2,15,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,5,10,데드리프트,근력운동,,,,,,,,,,150,측정 · 오늘의 기술적 1~3RM · 그라인딩 금지,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,5,11,싱글 레그 RDL,기능성운동,,,,,,,,,,75,보조측정 · 5RM/측 또는 흔들림 없는 최대중량,1,5,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,5,12,래터럴 바운드,기능성운동,,,,,,,,,,45,측정 · 3x3/측 · 거리보다 착지 고정 품질,3,3,0,0,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,5,13,앞뒤 랜덤 콕줍기,기능성운동,,,,,,,,,,60,측정 · 30초 1회 · 완료 반복 수 입력,1,0,0,30,,,,,,,,,,,,,,,,
3,program_item,9,기능성+스트렝스 최대측정주,7,1,5,14,좌우 랜덤 콕줍기,기능성운동,,,,,,,,,,60,측정 · 30초 1회 · 완료 반복 수 입력,1,0,0,30,,,,,,,,,,,,,,,,
3,program,10,스트렝스 최대측정주,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,1,1,스쿼트,근력운동,,,,,,,,,,120,측정 · 오늘의 기술적 1~3RM · RPE 9 이하 · 실패/무리한 재시도 금지,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,1,2,벤치프레스,근력운동,,,,,,,,,,120,측정 · 오늘의 기술적 1~3RM · 보조자 또는 안전바 권장,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,1,3,페이스풀,근력운동,,,,,,,,,,60,정리 · 2x15 · 어깨 후방 안정,2,15,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,3,4,중량 풀업,근력운동,,,,,,,,,,120,측정 · 오늘의 기술적 1~3RM 또는 3~5RM · 턱 확실히 넘기기,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,3,5,오버헤드 프레스,근력운동,,,,,,,,,,120,선택 측정 · 오늘의 1~3RM · 허리 과신전 금지,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,3,6,바벨 로우,근력운동,,,,,,,,,,120,보조측정 · 5RM · 몸통 각도 유지,1,5,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,5,7,데드리프트,근력운동,,,,,,,,,,150,측정 · 오늘의 기술적 1~3RM · 등 말림/그라인딩 금지,1,3,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,5,8,루마니안 데드리프트,근력운동,,,,,,,,,,120,가벼운 백오프 · 2x5 · 햄스트링 감각 확인,2,5,0,0,,,,,,,,,,,,,,,,
3,program_item,10,스트렝스 최대측정주,7,1,5,9,사이드 플랭크,기능성운동,,,,,,,,,,45,정리 · 2세트 · 몸통 안정,2,0,0,0,,,,,,,,,,,,,,,,
3,program,11,초보자 스트렝스 4주 기초,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,1,1,고블릿 스쿼트,기능성운동,,,,,,,,,,75,기초 스쿼트 · 3x8~10 · RPE 6~7 · 몸통 고정,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,1,4,머신 체스트프레스,근력운동,,,,,,,,,,90,기초 프레스 · 3x8~10 · 견갑 패드 고정,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,1,7,랫풀다운,근력운동,,,,,,,,,,90,기초 당기기 · 3x8~10 · 어깨를 귀에서 멀게,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,1,10,루마니안 데드리프트,근력운동,,,,,,,,,,120,힙힌지 · 2~3x8 · 햄스트링 감각 우선,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,1,13,팔로프 프레스,기능성운동,,,,,,,,,,45,2x10/측 · 회전 저항 코어,2,10,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,3,16,레그 프레스,근력운동,,,,,,,,,,120,하체 힘 · 3x8~10 · 깊이보다 골반 고정,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,3,19,덤벨 벤치프레스,근력운동,,,,,,,,,,90,3x8 · 가벼운 덤벨로 궤도 학습,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,3,22,체스트 서포티드 로우,근력운동,,,,,,,,,,90,3x8~10 · 허리 반동 없이,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,3,25,힙 쓰러스트,근력운동,,,,,,,,,,120,3x8~10 · 둔근 수축,3,8,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,3,28,페이스풀,근력운동,,,,,,,,,,60,2x12~15 · 견갑 안정,2,12,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,5,31,스미스 머신 스쿼트,근력운동,,,,,,,,,,120,3x6~8 · 수직 궤도에서 하체 힘,3,6,0,0,,,,,,,,,,,,,,,,
3,program_item,11,초보자 스트렝스 4주 기초,28,1,5,34,머신 숄더프레스,근력운동,,,,,,,,,,90,3x8 · 허리 과신전 금지,3,8,0,0,,,,,,,,,,,,,,,,
