"modifierRuleId","exerciseStableKey","loadUnitStableKey","contextType","factor","policyVersion","rationale","evidenceStatus","reviewStatus"
"cod_ex_a4350c0f_lu_a7dd63adb6","ex_a4350c0f","lu_a7dd63adb6","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_348ac6b7a6","ex_a4350c0f","lu_348ac6b7a6","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_36ba10a736","ex_a4350c0f","lu_36ba10a736","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_9462525798","ex_a4350c0f","lu_9462525798","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_cd23e2d8c0","ex_a4350c0f","lu_cd23e2d8c0","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_90281b5483","ex_a4350c0f","lu_90281b5483","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_bf3f500760","ex_a4350c0f","lu_bf3f500760","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_9a06d0adb2","ex_a4350c0f","lu_9a06d0adb2","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_acc0225b21","ex_a4350c0f","lu_acc0225b21","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_f4005dd228","ex_a4350c0f","lu_f4005dd228","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_d7b54824bb","ex_a4350c0f","lu_d7b54824bb","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_9b1d33a6fa","ex_a4350c0f","lu_9b1d33a6fa","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_6079674d30","ex_a4350c0f","lu_6079674d30","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_3d242daa59","ex_a4350c0f","lu_3d242daa59","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_7d200f36f3","ex_a4350c0f","lu_7d200f36f3","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_ff22c06225","ex_a4350c0f","lu_ff22c06225","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_97b28d1cec","ex_a4350c0f","lu_97b28d1cec","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_6de10a05a1","ex_a4350c0f","lu_6de10a05a1","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_5d174b60fa","ex_a4350c0f","lu_5d174b60fa","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_92bcd7c98b","ex_a4350c0f","lu_92bcd7c98b","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_2d44aafe1e","ex_a4350c0f","lu_2d44aafe1e","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_26cb1f9f2c","ex_a4350c0f","lu_26cb1f9f2c","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_df728dc186","ex_a4350c0f","lu_df728dc186","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_192bb30a2e","ex_a4350c0f","lu_192bb30a2e","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_82e419cfd9","ex_a4350c0f","lu_82e419cfd9","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_f86f763ed7","ex_a4350c0f","lu_f86f763ed7","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_e7d26ea928","ex_a4350c0f","lu_e7d26ea928","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_9508964ced","ex_a4350c0f","lu_9508964ced","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_709fa6f6bd","ex_a4350c0f","lu_709fa6f6bd","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_90b102bfdb","ex_a4350c0f","lu_90b102bfdb","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_f959f8aafb","ex_a4350c0f","lu_f959f8aafb","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_a4350c0f_lu_cb820016df","ex_a4350c0f","lu_cb820016df","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_a9651bd8d7","ex_1a4858d7","lu_a9651bd8d7","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_50d1389a95","ex_1a4858d7","lu_50d1389a95","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_27b4a0df1d","ex_1a4858d7","lu_27b4a0df1d","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_a7dd63adb6","ex_1a4858d7","lu_a7dd63adb6","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_348ac6b7a6","ex_1a4858d7","lu_348ac6b7a6","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_36ba10a736","ex_1a4858d7","lu_36ba10a736","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_9462525798","ex_1a4858d7","lu_9462525798","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_cd23e2d8c0","ex_1a4858d7","lu_cd23e2d8c0","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_90281b5483","ex_1a4858d7","lu_90281b5483","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_bf3f500760","ex_1a4858d7","lu_bf3f500760","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_9a06d0adb2","ex_1a4858d7","lu_9a06d0adb2","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_acc0225b21","ex_1a4858d7","lu_acc0225b21","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_f4005dd228","ex_1a4858d7","lu_f4005dd228","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_d7b54824bb","ex_1a4858d7","lu_d7b54824bb","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_9b1d33a6fa","ex_1a4858d7","lu_9b1d33a6fa","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_6079674d30","ex_1a4858d7","lu_6079674d30","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_3d242daa59","ex_1a4858d7","lu_3d242daa59","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_7d200f36f3","ex_1a4858d7","lu_7d200f36f3","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_ff22c06225","ex_1a4858d7","lu_ff22c06225","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_97b28d1cec","ex_1a4858d7","lu_97b28d1cec","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed knee unit materially exposed by braking, compression, shear, or direction-change stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_6de10a05a1","ex_1a4858d7","lu_6de10a05a1","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_5d174b60fa","ex_1a4858d7","lu_5d174b60fa","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_92bcd7c98b","ex_1a4858d7","lu_92bcd7c98b","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_2d44aafe1e","ex_1a4858d7","lu_2d44aafe1e","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_26cb1f9f2c","ex_1a4858d7","lu_26cb1f9f2c","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_df728dc186","ex_1a4858d7","lu_df728dc186","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_192bb30a2e","ex_1a4858d7","lu_192bb30a2e","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_82e419cfd9","ex_1a4858d7","lu_82e419cfd9","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_f86f763ed7","ex_1a4858d7","lu_f86f763ed7","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_e7d26ea928","ex_1a4858d7","lu_e7d26ea928","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_9508964ced","ex_1a4858d7","lu_9508964ced","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_709fa6f6bd","ex_1a4858d7","lu_709fa6f6bd","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_90b102bfdb","ex_1a4858d7","lu_90b102bfdb","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed ankle unit materially exposed by braking, redirection, or repeated ground-contact stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_f959f8aafb","ex_1a4858d7","lu_f959f8aafb","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_1a4858d7_lu_cb820016df","ex_1a4858d7","lu_cb820016df","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed foot unit materially exposed by redirection and repeated ground contact.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_badminton_lesson_lu_a9651bd8d7","ex_badminton_lesson","lu_a9651bd8d7","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_badminton_lesson_lu_50d1389a95","ex_badminton_lesson","lu_50d1389a95","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
"cod_ex_badminton_lesson_lu_27b4a0df1d","ex_badminton_lesson","lu_27b4a0df1d","CHANGE_OF_DIRECTION_DECELERATION","1.04","RCV-COD-CONTEXT-1.0","Direction changes or braking are present at lower or more variable density. Reviewed hip unit materially exposed by braking or multiplanar stabilization.","USER_APPROVED_BOUNDED_PRODUCT_POLICY","USER_APPROVED_LIMITED_CONTEXT_POLICY"
