"summaryType","key","count","details"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueExposureShadowPipeline.kt#calculate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueLoadProfileRepository.kt#profilesForStableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueLoadProfileRepository.kt#TissueLoadProfileRepository","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMetadataModels.kt#TissueLoadProfile","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMetadataModels.kt#TissueScopeEntry","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMetadataParser.kt#profiles","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMetadataParser.kt#scope","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMetadataValidator.kt#mismatch","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMetadataValidator.kt#profiles","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMetadataValidator.kt#scope","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueModifierResolver.kt#resolve","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#applicability","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#movementMappings","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#resolve","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#TissueMtcExerciseComplexApplicability","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#TissueMtcExerciseMovementMapping","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#TissueMtcFallbackResolutionTrace","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#TissueMtcResolutionCandidate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#TissueMtcResolutionRequest","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#traces","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcExerciseBridge.kt#validate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueMtcResearchCatalog.kt#validate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissuePersonalBaselinePolicy.kt#invalid","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissuePerUnitWeightPolicy.kt#calculateAll","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissuePriorRegistry.kt#parse","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvAssetRepository.kt#authorityRowsFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvAssetRepository.kt#requireValid","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvAssetRepository.kt#table","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvEventLedger.kt#build","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvEventLedger.kt#dose","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvEventLedger.kt#robustReference","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvModels.kt#TissueEducationalInfo","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvModels.kt#TissueRcvJointComplex","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRcvModels.kt#TissueRcvLoadUnit","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRecordContractParser.kt#modifierRules","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRecordContracts.kt#TissueModifierRule","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueRecordContractValidator.kt#modifierRules","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueWindowedExposureCalculator.kt#snapshot","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/tissue/TissueWindowedExposureCalculator.kt#sum","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingLoadIndexCalculator.kt#AnalysisExerciseFeatures","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingLoadIndexCalculator.kt#displayName","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/trends/BadmintonTrainingLoadIndexCalculator.kt#featuresFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/trends/PerformanceTrendEngine.kt#analyze","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/trends/PerformanceTrendEngine.kt#exerciseDisplayNamesByStableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/analysis/trends/PerformanceTrendEngine.kt#fatigueWeeks","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/CommonUi.kt#ExercisePickerDialog","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/ConnectiveTissueAnalysisUi.kt#ConnectiveTissueAnalysisContent","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupExportService.kt#export","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupPreflightValidator.kt#programDiagnostic","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupPreflightValidator.kt#validate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#canonicalize","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#diagnostic","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#minimalStub","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#resolve","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#resolved","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreCanonicalizer.kt#validateProgramGraph","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#applyMetadataOverrides","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#findLegacyDuplicateRestoreEntry","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#importRestorePlan","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#restoreCurrentBuiltInExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#restoreExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#RestoreExerciseRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#restoreProgramSnapshot","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/BackupRestoreImportService.kt#validateRestoredExerciseReferences","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#CanonicalExerciseIdentity","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#CanonicalExerciseMetadataRepository","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#equipmentCodes","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#equipmentRequirements","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#exerciseFrom","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#ExerciseProgramTimingProfile","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#exercises","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#identities","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#identity","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#identityFrom","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#requireSelectableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#selectableIdentities","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#timing","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/CanonicalExerciseMetadataRepository.kt#timingFrom","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ConnectiveTissueAnalysisService.kt#build","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ConnectiveTissueAnalysisService.kt#buildBaselines","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#allProgramTombstones","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#countExercises","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#deleteByStableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#deleteProgramSlotCapabilities","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#deleteProgramTombstone","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#deleteTrainingRoles","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#findByStableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#findProgram","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#findProgramByStableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#findProgramTombstone","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#insertAll","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#insertExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#observeAnalysisStats","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#observeDailySummariesBetween","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#observeExercises","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#observePrograms","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#RuntimeExerciseMetadataDao","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#updateExercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#upsert","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#upsertProgramSlotCapabilities","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Daos.kt#upsertProgramTombstone","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Entities.kt#Exercise","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Entities.kt#ExerciseProgramSlotCapabilityRelation","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Entities.kt#ExerciseTrainingRoleRelation","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Entities.kt#TrainingProgram","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Entities.kt#TrainingProgramTombstone","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/Entities.kt#validated","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataAdapter.kt#fromFields","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataAdapter.kt#hasCanonicalBadmintonAuthority","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataAdapter.kt#resolve","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataAdapter.kt#resolveByStableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataAdapter.kt#RuntimeExerciseMetadata","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataAdapter.kt#RuntimeExerciseMetadataCatalog","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataBackupContract.kt#ExerciseMetadataFieldPolicyRegistry","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataBackupContract.kt#ExerciseMetadataSnapshotRow","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataBackupContract.kt#localizationModeFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataBackupContract.kt#snapshot","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataBackupContract.kt#validate","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataBackupContract.kt#valueKindFor","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEditorService.kt#deleteExerciseIfUnused","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEditorService.kt#exerciseEditorData","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEditorService.kt#insertUserExerciseWithUniqueKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEditorService.kt#materializeBuiltIn","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEditorService.kt#resolvedRuntimeMetadataByExerciseStableKey","1","No v2.2-reviewed exact consumer decision"
"UNESTABLISHED_CONSUMER","stableKey|canonical asset plus Room runtime_exercise_metadata override|app/src/main/java/com/training/trackplanner/data/ExerciseMetadataEditorService.kt#resolvedRuntimeMetadataCatalog","1","No v2.2-reviewed exact consumer decision"
