relationId,exerciseStableKey,exerciseName,relationType,relationValue,sourceStableKey,status,provenance
MOVEMENT_01827,ex_fa34ddfe,케이블 킥백,STABILITY_DEMAND,LOW,ex_fa34ddfe,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01828,ex_fa34ddfe,케이블 킥백,MOBILITY_DEMAND,LOW,ex_fa34ddfe,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01829,ex_fa34ddfe,케이블 킥백,MOVEMENT_FAMILY,GLUTE_ISOLATION_ACCESSORY,ex_fa34ddfe,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01830,ex_fa34ddfe,케이블 킥백,MOVEMENT_SUBTYPE,CABLE_KICKBACK,ex_fa34ddfe,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01831,ex_fa570291,트라이셉스 푸시다운,JOINT_ACTION,ELBOW_EXTENSION,ex_fa570291,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01832,ex_fa570291,트라이셉스 푸시다운,JOINT_ACTION,ELBOW_FLEXION,ex_fa570291,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01833,ex_fa570291,트라이셉스 푸시다운,KINETIC_CHAIN,OPEN_CHAIN,ex_fa570291,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01834,ex_fa570291,트라이셉스 푸시다운,STABILITY_DEMAND,LOW,ex_fa570291,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01835,ex_fa570291,트라이셉스 푸시다운,MOBILITY_DEMAND,LOW,ex_fa570291,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01836,ex_fa570291,트라이셉스 푸시다운,MOVEMENT_FAMILY,ELBOW_EXTENSION_TRICEPS_ISOLATION_VARIANTS,ex_fa570291,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01837,ex_fa570291,트라이셉스 푸시다운,MOVEMENT_SUBTYPE,TRICEPS_PUSHDOWN,ex_fa570291,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01838,ex_faae2044,인터벌 러닝,MOVEMENT_PATTERN,GAIT,ex_faae2044,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01839,ex_faae2044,인터벌 러닝,STABILITY_DEMAND,MODERATE,ex_faae2044,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01840,ex_faae2044,인터벌 러닝,MOBILITY_DEMAND,MODERATE,ex_faae2044,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01841,ex_faae2044,인터벌 러닝,MOVEMENT_FAMILY,CARDIO_RECORDS,ex_faae2044,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01842,ex_faae2044,인터벌 러닝,MOVEMENT_SUBTYPE,INTERVAL_RUNNING,ex_faae2044,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01843,ex_fb67af37,디클라인 푸시업,MOVEMENT_PATTERN,HORIZONTAL_PUSH,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01844,ex_fb67af37,디클라인 푸시업,JOINT_ACTION,ELBOW_EXTENSION,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01845,ex_fb67af37,디클라인 푸시업,JOINT_ACTION,ELBOW_FLEXION,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01846,ex_fb67af37,디클라인 푸시업,JOINT_ACTION,SHOULDER_HORIZONTAL_ABDUCTION,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01847,ex_fb67af37,디클라인 푸시업,JOINT_ACTION,SHOULDER_HORIZONTAL_ADDUCTION,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01848,ex_fb67af37,디클라인 푸시업,KINETIC_CHAIN,CLOSED_CHAIN,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01849,ex_fb67af37,디클라인 푸시업,STABILITY_DEMAND,MODERATE,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01850,ex_fb67af37,디클라인 푸시업,MOBILITY_DEMAND,MODERATE,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01851,ex_fb67af37,디클라인 푸시업,MOVEMENT_FAMILY,PUSH_UP_VARIANTS,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01852,ex_fb67af37,디클라인 푸시업,MOVEMENT_SUBTYPE,DECLINE_PUSH_UP,ex_fb67af37,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01853,ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,JOINT_ACTION,ELBOW_EXTENSION,ex_fdbdf454,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01854,ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,JOINT_ACTION,ELBOW_FLEXION,ex_fdbdf454,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01855,ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,KINETIC_CHAIN,OPEN_CHAIN,ex_fdbdf454,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01856,ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,STABILITY_DEMAND,LOW,ex_fdbdf454,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01857,ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,MOBILITY_DEMAND,LOW,ex_fdbdf454,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01858,ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,MOVEMENT_FAMILY,OVERHEAD_TRICEPS_LONG_HEAD,ex_fdbdf454,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01859,ex_fdbdf454,원암 덤벨 오버헤드 트라이셉스 익스텐션,MOVEMENT_SUBTYPE,ONE_ARM_OVERHEAD_TRICEPS_EXTENSION,ex_fdbdf454,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01860,ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,JOINT_ACTION,ELBOW_EXTENSION,ex_d20b7487,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487
MOVEMENT_01861,ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,JOINT_ACTION,ELBOW_FLEXION,ex_d20b7487,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487
MOVEMENT_01862,ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,KINETIC_CHAIN,OPEN_CHAIN,ex_d20b7487,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487
MOVEMENT_01863,ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,STABILITY_DEMAND,LOW,ex_d20b7487,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487
MOVEMENT_01864,ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,MOBILITY_DEMAND,LOW,ex_d20b7487,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487
MOVEMENT_01865,ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,MOVEMENT_FAMILY,ELBOW_EXTENSION_TRICEPS_ISOLATION_VARIANTS,ex_d20b7487,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487
MOVEMENT_01866,ez_bar_lying_triceps_extension,EZ바 라잉 트라이셉스 익스텐션,MOVEMENT_SUBTYPE,LYING_TRICEPS_EXTENSION,ex_d20b7487,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487
MOVEMENT_01867,ez_bar_preacher_curl,EZ바 프리처 컬,JOINT_ACTION,ELBOW_EXTENSION,ex_e994008a,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a
MOVEMENT_01868,ez_bar_preacher_curl,EZ바 프리처 컬,JOINT_ACTION,ELBOW_FLEXION,ex_e994008a,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a
MOVEMENT_01869,ez_bar_preacher_curl,EZ바 프리처 컬,KINETIC_CHAIN,OPEN_CHAIN,ex_e994008a,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a
MOVEMENT_01870,ez_bar_preacher_curl,EZ바 프리처 컬,STABILITY_DEMAND,LOW,ex_e994008a,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a
MOVEMENT_01871,ez_bar_preacher_curl,EZ바 프리처 컬,MOBILITY_DEMAND,LOW,ex_e994008a,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a
MOVEMENT_01872,ez_bar_preacher_curl,EZ바 프리처 컬,MOVEMENT_FAMILY,ELBOW_FLEXION_BICEPS_CURL_VARIANTS,ex_e994008a,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a
MOVEMENT_01873,ez_bar_preacher_curl,EZ바 프리처 컬,MOVEMENT_SUBTYPE,PREACHER_CURL,ex_e994008a,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a
MOVEMENT_01874,ez_bar_reverse_curl,EZ바 리버스 컬,JOINT_ACTION,ELBOW_EXTENSION,ex_dd2f732e,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e
MOVEMENT_01875,ez_bar_reverse_curl,EZ바 리버스 컬,JOINT_ACTION,ELBOW_FLEXION,ex_dd2f732e,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e
MOVEMENT_01876,ez_bar_reverse_curl,EZ바 리버스 컬,KINETIC_CHAIN,OPEN_CHAIN,ex_dd2f732e,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e
MOVEMENT_01877,ez_bar_reverse_curl,EZ바 리버스 컬,STABILITY_DEMAND,LOW,ex_dd2f732e,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e
MOVEMENT_01878,ez_bar_reverse_curl,EZ바 리버스 컬,MOBILITY_DEMAND,LOW,ex_dd2f732e,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e
MOVEMENT_01879,ez_bar_reverse_curl,EZ바 리버스 컬,MOVEMENT_FAMILY,ELBOW_FLEXION_BRACHIALIS_BRACHIORADIALIS_VARIANTS,ex_dd2f732e,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e
MOVEMENT_01880,ez_bar_reverse_curl,EZ바 리버스 컬,MOVEMENT_SUBTYPE,REVERSE_CURL,ex_dd2f732e,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e
MOVEMENT_01881,ez_bar_spider_curl,EZ바 스파이더 컬,JOINT_ACTION,ELBOW_EXTENSION,ex_516f4456,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456
MOVEMENT_01882,ez_bar_spider_curl,EZ바 스파이더 컬,JOINT_ACTION,ELBOW_FLEXION,ex_516f4456,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456
MOVEMENT_01883,ez_bar_spider_curl,EZ바 스파이더 컬,KINETIC_CHAIN,OPEN_CHAIN,ex_516f4456,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456
MOVEMENT_01884,ez_bar_spider_curl,EZ바 스파이더 컬,STABILITY_DEMAND,LOW,ex_516f4456,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456
MOVEMENT_01885,ez_bar_spider_curl,EZ바 스파이더 컬,MOBILITY_DEMAND,LOW,ex_516f4456,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456
MOVEMENT_01886,ez_bar_spider_curl,EZ바 스파이더 컬,MOVEMENT_FAMILY,ELBOW_FLEXION_BICEPS_CURL_VARIANTS,ex_516f4456,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456
MOVEMENT_01887,ez_bar_spider_curl,EZ바 스파이더 컬,MOVEMENT_SUBTYPE,SPIDER_CURL,ex_516f4456,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456
MOVEMENT_01888,face_pull,페이스풀,JOINT_ACTION,ELBOW_EXTENSION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01889,face_pull,페이스풀,JOINT_ACTION,ELBOW_FLEXION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01890,face_pull,페이스풀,JOINT_ACTION,SCAPULAR_PROTRACTION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01891,face_pull,페이스풀,JOINT_ACTION,SCAPULAR_RETRACTION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01892,face_pull,페이스풀,JOINT_ACTION,SHOULDER_EXTERNAL_ROTATION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01893,face_pull,페이스풀,JOINT_ACTION,SHOULDER_HORIZONTAL_ABDUCTION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01894,face_pull,페이스풀,JOINT_ACTION,SHOULDER_HORIZONTAL_ADDUCTION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01895,face_pull,페이스풀,JOINT_ACTION,SHOULDER_INTERNAL_ROTATION,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01896,face_pull,페이스풀,KINETIC_CHAIN,OPEN_CHAIN,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01897,face_pull,페이스풀,STABILITY_DEMAND,MODERATE,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01898,face_pull,페이스풀,MOBILITY_DEMAND,LOW,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01899,face_pull,페이스풀,MOVEMENT_FAMILY,SCAPULAR_RETRACTION_EXTERNAL_ROTATION_CONTROL_VARIANTS,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01900,face_pull,페이스풀,MOVEMENT_SUBTYPE,FACE_PULL,face_pull,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01901,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,MOVEMENT_PATTERN,HORIZONTAL_PULL,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01902,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,JOINT_ACTION,ELBOW_EXTENSION,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01903,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,JOINT_ACTION,ELBOW_FLEXION,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01904,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,JOINT_ACTION,SCAPULAR_PROTRACTION,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01905,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,JOINT_ACTION,SCAPULAR_RETRACTION,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01906,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,JOINT_ACTION,SHOULDER_EXTENSION,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01907,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,JOINT_ACTION,SHOULDER_FLEXION,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01908,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,KINETIC_CHAIN,CLOSED_CHAIN,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01909,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,STABILITY_DEMAND,HIGH,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01910,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,MOBILITY_DEMAND,MODERATE,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01911,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,MOVEMENT_FAMILY,ROW_VARIANTS,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01912,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,MOVEMENT_SUBTYPE,INVERTED_ROW,ex_e159d15a,DRAFT_READY,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a
MOVEMENT_01913,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,MOVEMENT_PATTERN,VERTICAL_PUSH,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01914,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,JOINT_ACTION,ELBOW_EXTENSION,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01915,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,JOINT_ACTION,ELBOW_FLEXION,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01916,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,JOINT_ACTION,SCAPULAR_DOWNWARD_ROTATION,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01917,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,JOINT_ACTION,SCAPULAR_UPWARD_ROTATION,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01918,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,JOINT_ACTION,SHOULDER_EXTENSION,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01919,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,JOINT_ACTION,SHOULDER_FLEXION,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01920,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,KINETIC_CHAIN,OPEN_CHAIN,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01921,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,STABILITY_DEMAND,HIGH,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01922,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,MOBILITY_DEMAND,HIGH,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01923,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,MOVEMENT_FAMILY,HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01924,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,MOVEMENT_SUBTYPE,HALF_KNEELING_SINGLE_ARM_DUMBBELL_PRESS,half_kneeling_single_arm_dumbbell_press,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01925,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,MOVEMENT_PATTERN,VERTICAL_PUSH,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01926,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,JOINT_ACTION,ELBOW_EXTENSION,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01927,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,JOINT_ACTION,ELBOW_FLEXION,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01928,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,JOINT_ACTION,SCAPULAR_DOWNWARD_ROTATION,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01929,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,JOINT_ACTION,SCAPULAR_UPWARD_ROTATION,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01930,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,JOINT_ACTION,SHOULDER_EXTENSION,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01931,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,JOINT_ACTION,SHOULDER_FLEXION,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01932,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,KINETIC_CHAIN,OPEN_CHAIN,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01933,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,STABILITY_DEMAND,HIGH,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01934,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,MOBILITY_DEMAND,HIGH,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01935,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,MOVEMENT_FAMILY,HALF_KNEELING_UNILATERAL_SHOULDER_PRESS_VARIANTS,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01936,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,MOVEMENT_SUBTYPE,HALF_KNEELING_SINGLE_ARM_KETTLEBELL_PRESS,half_kneeling_single_arm_kettlebell_press,DRAFT_READY,FINAL_CLOSEOUT_2026-08-04
MOVEMENT_01937,hip_adduction_machine,힙 어덕션 머신,JOINT_ACTION,HIP_ABDUCTION,ex_eaea872c,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c
MOVEMENT_01938,hip_adduction_machine,힙 어덕션 머신,JOINT_ACTION,HIP_ADDUCTION,ex_eaea872c,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c
MOVEMENT_01939,hip_adduction_machine,힙 어덕션 머신,KINETIC_CHAIN,OPEN_CHAIN,ex_eaea872c,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c
MOVEMENT_01940,hip_adduction_machine,힙 어덕션 머신,STABILITY_DEMAND,LOW,ex_eaea872c,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c
MOVEMENT_01941,hip_adduction_machine,힙 어덕션 머신,MOBILITY_DEMAND,MODERATE,ex_eaea872c,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c
MOVEMENT_01942,hip_adduction_machine,힙 어덕션 머신,MOVEMENT_FAMILY,HIP_ADDUCTION_ACCESSORY,ex_eaea872c,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c
MOVEMENT_01943,hip_adduction_machine,힙 어덕션 머신,MOVEMENT_SUBTYPE,HIP_ADDUCTION_MACHINE_OR_CABLE,ex_eaea872c,REVIEW_REQUIRED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c
MOVEMENT_01944,kettlebell_farmer_carry,케틀벨 파머스 캐리,MOVEMENT_PATTERN,CARRY,ex_a1fc4533,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533
MOVEMENT_01945,kettlebell_farmer_carry,케틀벨 파머스 캐리,MOVEMENT_PATTERN,GAIT,ex_a1fc4533,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533
MOVEMENT_01946,kettlebell_farmer_carry,케틀벨 파머스 캐리,JOINT_ACTION,ANKLE_DORSIFLEXION,ex_a1fc4533,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533
MOVEMENT_01947,kettlebell_farmer_carry,케틀벨 파머스 캐리,JOINT_ACTION,ANKLE_PLANTARFLEXION,ex_a1fc4533,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533
MOVEMENT_01948,kettlebell_farmer_carry,케틀벨 파머스 캐리,JOINT_ACTION,HIP_EXTENSION,ex_a1fc4533,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533
MOVEMENT_01949,kettlebell_farmer_carry,케틀벨 파머스 캐리,JOINT_ACTION,HIP_FLEXION,ex_a1fc4533,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533
MOVEMENT_01950,kettlebell_farmer_carry,케틀벨 파머스 캐리,JOINT_ACTION,KNEE_EXTENSION,ex_a1fc4533,REVIEW_RECOMMENDED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533
