relationKey,exerciseStableKey,exerciseName,relationType,relationValue,transferConfidence,identityStatus,sourceStableKey,inheritanceSourceStableKey,reviewStatus,evidenceSource,provenance,notes
BADMINTON_01607,ez_bar_reverse_curl,EZ바 리버스 컬,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_dd2f732e,ex_dd2f732e,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01608,ez_bar_reverse_curl,EZ바 리버스 컬,PHYSICAL_QUALITY,GRIP_ENDURANCE,LOW,SELECTABLE_CANONICAL,ex_dd2f732e,ex_dd2f732e,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01609,ez_bar_reverse_curl,EZ바 리버스 컬,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_dd2f732e,ex_dd2f732e,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_dd2f732e,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01610,ez_bar_spider_curl,EZ바 스파이더 컬,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_516f4456,ex_516f4456,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01611,ez_bar_spider_curl,EZ바 스파이더 컬,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_516f4456,ex_516f4456,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01612,ez_bar_spider_curl,EZ바 스파이더 컬,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_516f4456,ex_516f4456,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01613,ez_bar_spider_curl,EZ바 스파이더 컬,PHYSICAL_QUALITY,GRIP_ENDURANCE,LOW,SELECTABLE_CANONICAL,ex_516f4456,ex_516f4456,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01614,ez_bar_spider_curl,EZ바 스파이더 컬,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_516f4456,ex_516f4456,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_516f4456,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01615,face_pull,페이스풀,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01616,face_pull,페이스풀,TRANSFER_TYPE,SHOULDER_SCAPULAR_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01617,face_pull,페이스풀,SKILL_TARGET,DRIVE,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01618,face_pull,페이스풀,SKILL_TARGET,OVERHEAD_CLEAR,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01619,face_pull,페이스풀,SKILL_TARGET,SMASH,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01620,face_pull,페이스풀,PHYSICAL_QUALITY,ROTATOR_CUFF_CONTROL,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01621,face_pull,페이스풀,PHYSICAL_QUALITY,SCAPULAR_CONTROL,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01622,face_pull,페이스풀,PHYSICAL_QUALITY,SHOULDER_DURABILITY,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01623,face_pull,페이스풀,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,face_pull,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01624,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_e159d15a,ex_e159d15a,PASS,VERIFIED_EXACT|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01625,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_e159d15a,ex_e159d15a,PASS,VERIFIED_EXACT|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01626,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_e159d15a,ex_e159d15a,PASS,VERIFIED_EXACT|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01627,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,PHYSICAL_QUALITY,SCAPULAR_CONTROL,LOW,SELECTABLE_CANONICAL,ex_e159d15a,ex_e159d15a,PASS,VERIFIED_EXACT|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01628,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,PHYSICAL_QUALITY,SHOULDER_DURABILITY,LOW,SELECTABLE_CANONICAL,ex_e159d15a,ex_e159d15a,PASS,VERIFIED_EXACT|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01629,gymnastic_ring_inverted_row,짐내스틱 링 인버티드 로우,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_e159d15a,ex_e159d15a,PASS,VERIFIED_EXACT|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e159d15a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01630,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01631,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,TRANSFER_TYPE,SHOULDER_SCAPULAR_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01632,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,SKILL_TARGET,DRIVE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01633,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,SKILL_TARGET,OVERHEAD_CLEAR,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01634,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,SKILL_TARGET,SMASH,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01635,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,PHYSICAL_QUALITY,ROTATOR_CUFF_CONTROL,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01636,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,PHYSICAL_QUALITY,SCAPULAR_CONTROL,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01637,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,PHYSICAL_QUALITY,SHOULDER_DURABILITY,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01638,half_kneeling_single_arm_dumbbell_press,하프 닐링 원암 덤벨 프레스,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_dumbbell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01639,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01640,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,TRANSFER_TYPE,SHOULDER_SCAPULAR_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01641,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,SKILL_TARGET,DRIVE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01642,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,SKILL_TARGET,OVERHEAD_CLEAR,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01643,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,SKILL_TARGET,SMASH,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01644,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,PHYSICAL_QUALITY,ROTATOR_CUFF_CONTROL,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01645,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,PHYSICAL_QUALITY,SCAPULAR_CONTROL,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01646,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,PHYSICAL_QUALITY,SHOULDER_DURABILITY,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01647,half_kneeling_single_arm_kettlebell_press,하프 닐링 원암 케틀벨 프레스,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,half_kneeling_single_arm_kettlebell_press,,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01648,hip_adduction_machine,힙 어덕션 머신,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01649,hip_adduction_machine,힙 어덕션 머신,TRANSFER_TYPE,LOWER_BODY_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01650,hip_adduction_machine,힙 어덕션 머신,SKILL_TARGET,CHANGE_OF_DIRECTION,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01651,hip_adduction_machine,힙 어덕션 머신,SKILL_TARGET,FIRST_STEP,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01652,hip_adduction_machine,힙 어덕션 머신,PHYSICAL_QUALITY,FRONTAL_PLANE_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01653,hip_adduction_machine,힙 어덕션 머신,PHYSICAL_QUALITY,HIP_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01654,hip_adduction_machine,힙 어덕션 머신,PHYSICAL_QUALITY,HIP_KNEE_EXTENSION_STRENGTH,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01655,hip_adduction_machine,힙 어덕션 머신,PHYSICAL_QUALITY,LOWER_BODY_FORCE,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01656,hip_adduction_machine,힙 어덕션 머신,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01657,hip_adduction_machine,힙 어덕션 머신,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,ex_eaea872c,ex_eaea872c,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_eaea872c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01658,kettlebell_farmer_carry,케틀벨 파머스 캐리,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01659,kettlebell_farmer_carry,케틀벨 파머스 캐리,TRANSFER_TYPE,CORE_STABILITY_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01660,kettlebell_farmer_carry,케틀벨 파머스 캐리,SKILL_TARGET,CHANGE_OF_DIRECTION,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01661,kettlebell_farmer_carry,케틀벨 파머스 캐리,SKILL_TARGET,DEFENSIVE_COVERAGE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01662,kettlebell_farmer_carry,케틀벨 파머스 캐리,PHYSICAL_QUALITY,CORE_BRACING,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01663,kettlebell_farmer_carry,케틀벨 파머스 캐리,PHYSICAL_QUALITY,HIP_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01664,kettlebell_farmer_carry,케틀벨 파머스 캐리,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01665,kettlebell_farmer_carry,케틀벨 파머스 캐리,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01666,kettlebell_goblet_squat,케틀벨 고블릿 스쿼트,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01667,kettlebell_goblet_squat,케틀벨 고블릿 스쿼트,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01668,kettlebell_goblet_squat,케틀벨 고블릿 스쿼트,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01669,kettlebell_goblet_squat,케틀벨 고블릿 스쿼트,PHYSICAL_QUALITY,HIP_KNEE_EXTENSION_STRENGTH,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01670,kettlebell_goblet_squat,케틀벨 고블릿 스쿼트,PHYSICAL_QUALITY,LOWER_BODY_FORCE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01671,kettlebell_goblet_squat,케틀벨 고블릿 스쿼트,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_01672,kettlebell_halo,케틀벨 헤일로,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,kettlebell_halo,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01673,kettlebell_halo,케틀벨 헤일로,TRANSFER_TYPE,SHOULDER_CARE_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,kettlebell_halo,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01674,kettlebell_halo,케틀벨 헤일로,SKILL_TARGET,SHOULDER_DURABILITY,MEDIUM,SELECTABLE_CANONICAL,kettlebell_halo,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01675,kettlebell_halo,케틀벨 헤일로,PHYSICAL_QUALITY,GRIP_ENDURANCE,MEDIUM,SELECTABLE_CANONICAL,kettlebell_halo,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_01676,kettlebell_halo,케틀벨 헤일로,PHYSICAL_QUALITY,SCAPULAR_CONTROL,MEDIUM,SELECTABLE_CANONICAL,kettlebell_halo,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
