"exerciseName","stableKey","field","sourceColumn","oldValue","newValue","decisionCategory","reason"
"등받이 없는 덤벨 시티드 숄더프레스","ex_bb4b4276","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"딥스","ex_6463edad","analysisEligibility","analysisEligibility","REVIEW","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"래터럴 런지","ex_b4b198de","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"랫풀다운","ex_dc9e5953","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"런지","ex_64644b5e","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"레그 익스텐션","ex_b78a8f95","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"레그 컬","ex_2822ec2e","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"레그 프레스","ex_ab468462","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"로프 해머 컬","ex_c1a81cb2","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"리버스 런지","ex_c8bcf3ce","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"리버스 리스트 컬","ex_8e18b02a","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE","ACCESSORY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"리버스 컬","ex_dd2f732e","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"리어풋 엘리베이티드 스플릿 스쿼트","ex_bb728af2","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"링 로우","ex_282a9d87","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"마운틴 클라이머","ex_a9b52886","analysisEligibility","analysisEligibility","FATIGUE | CONDITIONING | CORE_ACCESSORY","FATIGUE|CONDITIONING|CORE_ACCESSORY","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"맨몸 스쿼트","ex_cb3c4dc2","analysisEligibility","analysisEligibility","FATIGUE | MOBILITY | CONDITIONING | PATTERN_QUALITY","FATIGUE|MOBILITY|CONDITIONING|PATTERN_QUALITY","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"머신 숄더프레스","ex_4aa3725a","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"머신 체스트프레스","ex_1dbee10e","analysisEligibility","analysisEligibility","STRENGTH_VOLUME | HYPERTROPHY_VOLUME | FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"메도우즈 로우","ex_f459ad2a","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"바벨 로우","ex_de46b7f6","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"밴드 외회전","ex_e8ff8cfa","analysisEligibility","analysisEligibility","RECOVERY_ONLY|BALANCE|BADMINTON_TRANSFER","RECOVERY_ONLY|BALANCE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"버드독","ex_28347c1f","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE/BADMINTON_SUPPORTIVE","ACCESSORY_VOLUME|FATIGUE|BADMINTON_SUPPORTIVE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"슈퍼맨","ex_284ecca6","analysisEligibility","analysisEligibility","FATIGUE_LOW | ACCESSORY_VOLUME | CONTROL","FATIGUE_LOW|ACCESSORY_VOLUME|CONTROL","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스미스 머신 런지","ex_1052e9fa","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스캡 풀업","ex_e1894690","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스탠딩 레그 컬","ex_b59bed7d","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스탠딩 카프 레이즈","ex_bd072cd","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스트레이트암 풀다운","ex_ca5cce66","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME | FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스파이더 컬","ex_516f4456","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"스플릿 스쿼트","ex_f2a79d37","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"시티드 원암 케이블 로우","ex_a76f20b6","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"시티드 카프 레이즈","ex_5c8751d2","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"싱글 레그 레그 익스텐션","ex_d60745b4","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"싱글 레그 레그 컬","ex_8824026f","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"싱글 레그 카프 레이즈","ex_5ca7133f","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"아놀드 프레스","ex_767e188e","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"오버헤드 트라이셉스 익스텐션","ex_a9e8859c","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_TRANSFER_REVIEW","FATIGUE|HYPERTROPHY_VOLUME|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"오버헤드 프레스","ex_32219f7a","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"워킹 런지","ex_e3715c0b","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원레그 레그 프레스","ex_a091b9fe","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 덤벨 로우","ex_30a0e9aa","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 덤벨 숄더프레스","ex_7814843a","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 덤벨 오버헤드 트라이셉스 익스텐션","ex_fdbdf454","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BALANCE|BADMINTON_TRANSFER_REVIEW","FATIGUE|HYPERTROPHY_VOLUME|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 덤벨 컬","ex_85b2ac56","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 랫풀다운","ex_32eb8457","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 로우","ex_e3487166","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 머신 로우","ex_33d2da8e","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 스트레이트암 풀다운","ex_c365e5e2","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME | FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 인버티드 로우","ex_d9084b5e","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 케이블 숄더프레스","ex_c536edc2","analysisEligibility","analysisEligibility","STRENGTH_VOLUME/HYPERTROPHY_VOLUME/FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 케이블 컬","ex_3d5719de","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 케이블 플라이","ex_442617f6","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 케이블 하이 로우","ex_40fa57be","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"원암 해머 컬","ex_86323ed6","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"월싯","ex_64661229","analysisEligibility","analysisEligibility","FATIGUE | ACCESSORY_VOLUME","FATIGUE|ACCESSORY_VOLUME","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"인버티드 로우","ex_e159d15a","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"인클라인 덤벨 컬","ex_d5048362","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"인클라인 덤벨 프레스","ex_a61f1e96","analysisEligibility","analysisEligibility","STRENGTH_VOLUME | HYPERTROPHY_VOLUME | FATIGUE","STRENGTH_VOLUME|HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"인클라인 덤벨 플라이","ex_a61f307a","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"중량 친업","ex_e41e8dcf","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"중량 풀업","ex_e41f4c2b","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"체스트 서포티드 로우","ex_8e51640a","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"체스트 서포티드 원암 덤벨 로우","ex_6a966452","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"체스트 서포티드 원암 로우","ex_462c760e","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"친업","ex_6466fe77","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"카프 레이즈","ex_f892893e","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"캡틴체어 레그 레이즈","ex_a345e30b","analysisEligibility","analysisEligibility","ACCESSORY_VOLUME/FATIGUE","ACCESSORY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"컨센트레이션 컬","ex_c62c0716","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"케이블 로우","ex_fa31f7a6","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"케이블 원암 로우","ex_3c3692aa","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"케이블 컬","ex_e709eeda","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"케이블 킥백","ex_fa34ddfe","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME | FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"케이블 플라이","ex_4c779df2","analysisEligibility","analysisEligibility","HYPERTROPHY_VOLUME/FATIGUE","HYPERTROPHY_VOLUME|FATIGUE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"크로스바디 해머 컬","ex_b69ab702","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"파이크 푸시업","ex_3caa236b","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"페이스풀","face_pull","analysisEligibility","analysisEligibility","FATIGUE/RECOVERY_ONLY/BALANCE","FATIGUE|RECOVERY_ONLY|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"풀업","pull_up","analysisEligibility","analysisEligibility","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER|BALANCE","FATIGUE|STRENGTH_PROGRESS|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
"프론트풋 엘리베이티드 스플릿 스쿼트","ex_7ce96a7a","analysisEligibility","analysisEligibility","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_TRANSFER_REVIEW|BALANCE","FATIGUE|HYPERTROPHY_VOLUME|BADMINTON_SUPPORTIVE|BALANCE","DERIVE_FROM_CURRENT_METADATA","Normalized delimiters and aligned analysis tokens with planning and already-approved transfer metadata."
